std_dev_ch1,std_dev_ch2,rms_ch1,rms_ch2,min_ch1,min_ch2,max_ch1,max_ch2,zero_crossings_ch1,zero_crossings_ch2,avg_amp_change_ch1,avg_amp_change_ch2,amp_first_burst_ch1,amp_first_burst_ch2,mean_abs_value_ch1,mean_abs_value_ch2,wave_form_length_ch1,wave_form_length_ch2,willison_amp_ch1,willison_amp_ch2,classification
0.032056,0.049065,0.033311,0.049988,-0.10156,-0.1875,0.11719,0.14844,61,71,0.093021,0.13943,0.125,0.28906,0.023769,0.03491,5.5703,8.375,2,9,1
0.040791,0.039829,0.041722,0.041014,-0.20313,-0.21094,0.085938,0.09375,63,62,0.11667,0.11979,0.054688,0.039063,0.027667,0.026896,7.0547,6.3281,5,5,1
0.038095,0.032481,0.03901,0.034137,-0.125,-0.15625,0.09375,0.10156,80,62,0.11193,0.094896,0.09375,0.070313,0.028915,0.022728,7.0078,5.0781,2,5,1
0.034761,0.036058,0.036045,0.037446,-0.17969,-0.14844,0.09375,0.11719,62,61,0.10292,0.10438,0.039063,0.03125,0.023594,0.025665,6,5.8984,4,2,1
0.054948,0.056511,0.055518,0.057374,-0.3125,-0.25781,0.14844,0.15625,79,81,0.145,0.16224,0.046875,0.14063,0.035295,0.040396,9.2109,9.9766,7,7,1
0.048916,0.046616,0.049637,0.047671,-0.25,-0.15625,0.15625,0.10938,75,79,0.13911,0.13766,0.039063,0.09375,0.034444,0.035299,7.9219,8.6406,4,1,1
0.03707,0.067945,0.03798,0.068483,-0.125,-0.38281,0.09375,0.27344,79,75,0.10927,0.2025,0.03125,0.09375,0.026707,0.044839,6.75,11.313,1,8,1
0.041395,0.063625,0.042476,0.064288,-0.14063,-0.25,0.13281,0.14063,68,89,0.12687,0.19443,0.070313,0.11719,0.029375,0.048177,7.2969,12.352,3,4,1
0.033409,0.065845,0.034722,0.066227,-0.14063,-0.21875,0.078125,0.16406,64,76,0.096094,0.20193,0.039063,0.17969,0.024146,0.046179,5.9375,11.695,2,5,1
0.037085,0.071314,0.038007,0.072002,-0.125,-0.32813,0.10938,0.45313,77,77,0.11406,0.18443,0.10938,0.16406,0.026875,0.044109,7.0625,11.359,0,5,1
0.040377,0.057165,0.041128,0.057791,-0.14063,-0.17188,0.09375,0.14063,66,74,0.11328,0.16979,0.046875,0.29688,0.02944,0.043979,7.375,10.5,2,3,1
0.045537,0.059973,0.046281,0.060784,-0.16406,-0.20313,0.21094,0.17969,64,68,0.1276,0.17172,0.039063,0.27344,0.029975,0.042931,7.4609,10.367,3,5,1
0.037269,0.062142,0.038374,0.062857,-0.10156,-0.19531,0.10938,0.15625,67,73,0.1075,0.17635,0.078125,0.19531,0.027441,0.044206,6.8125,11.398,1,8,1
0.038925,0.061472,0.039974,0.06219,-0.17188,-0.25781,0.09375,0.14063,76,69,0.11693,0.18818,0.039063,0.1875,0.028312,0.045413,7.1875,10.695,2,4,1
0.036401,0.073362,0.037446,0.073962,-0.14063,-0.30469,0.11719,0.1875,52,76,0.099375,0.2175,0.015625,0.22656,0.024869,0.05229,5.5313,13.594,2,6,1
0.042906,0.054265,0.043778,0.05501,-0.16406,-0.21875,0.17188,0.1875,55,76,0.11526,0.16432,0.03125,0.10156,0.027292,0.037612,6.6797,8.8984,5,6,1
0.040076,0.055974,0.041138,0.056686,-0.22656,-0.22656,0.13281,0.21875,54,77,0.10604,0.15547,0.046875,0.24219,0.024154,0.039219,5.7656,9.1172,4,5,1
0.042928,0.04848,0.043713,0.049518,-0.22656,-0.1875,0.16406,0.14063,47,75,0.10599,0.15099,0.039063,0.09375,0.02545,0.035386,6.25,8.7188,2,3,1
0.031421,0.057576,0.032645,0.058303,-0.14063,-0.23438,0.10938,0.14844,51,76,0.081354,0.17031,0.039063,0.10938,0.020552,0.040821,4.9609,10.359,1,6,1
0.031023,0.070888,0.03225,0.071566,-0.16406,-0.50781,0.078125,0.16406,57,75,0.085,0.19453,0.046875,0.28125,0.020982,0.045796,5.1484,11.758,3,6,1
0.035891,0.045687,0.036876,0.047031,-0.20313,-0.17969,0.11719,0.10156,57,71,0.091406,0.13297,0.03125,0.11719,0.022414,0.033647,5.5859,7.7422,2,4,1
0.043401,0.05624,0.044305,0.056883,-0.22656,-0.35938,0.15625,0.14063,48,72,0.10151,0.15557,0.023438,0.20313,0.024644,0.037392,6.0156,9,2,5,1
0.036864,0.074637,0.037829,0.075114,-0.15625,-0.53906,0.09375,0.3125,49,61,0.10312,0.15146,0.03125,0.03125,0.023265,0.036875,5.8906,8.0781,1,3,1
0.055639,0.03116,0.056232,0.032707,-0.1875,-0.10156,0.27344,0.10156,65,60,0.14208,0.086667,0.023438,0.046875,0.033439,0.021823,8.5313,5.375,6,1,1
0.044377,0.035552,0.045169,0.037052,-0.17969,-0.25781,0.11719,0.10938,70,57,0.12115,0.090156,0.070313,0.046875,0.029932,0.022386,7.3047,4.9766,1,3,1
0.048726,0.037853,0.049374,0.038963,-0.15625,-0.23438,0.15625,0.125,61,54,0.135,0.091406,0.03125,0.054688,0.03356,0.021767,7.9375,4.7656,4,3,1
0.042242,0.034884,0.043033,0.03651,-0.28125,-0.17969,0.09375,0.10156,75,65,0.11323,0.098281,0.070313,0.054688,0.028265,0.023393,7.0938,5.7109,2,1,1
0.05096,0.054465,0.051677,0.055187,-0.1875,-0.30469,0.14063,0.11719,79,69,0.15328,0.13432,0.078125,0.054688,0.036162,0.032476,9.4688,7.7344,3,4,1
0.04452,0.031424,0.045362,0.033244,-0.17969,-0.125,0.21094,0.11719,57,54,0.12969,0.084531,0.03125,0.039063,0.029535,0.021846,7.6406,5.0625,4,2,1
0.067355,0.054407,0.067796,0.055187,-0.28906,-0.21875,0.29688,0.20313,81,75,0.19297,0.13552,0.11719,0.046875,0.045796,0.033964,11.391,9.0234,5,3,1
0.053946,0.042248,0.054613,0.043207,-0.19531,-0.1875,0.20313,0.10938,83,57,0.16187,0.10839,0.14844,0.046875,0.036879,0.027288,9.5859,6.2031,6,2,1
0.067457,0.054635,0.067868,0.0555,-0.33594,-0.21094,0.25781,0.16406,82,76,0.18589,0.14625,0.085938,0.054688,0.043704,0.03806,10.852,9.0156,4,6,1
0.078101,0.044715,0.078486,0.045755,-0.35938,-0.17969,0.28906,0.16406,87,70,0.21734,0.12177,0.13281,0.054688,0.052299,0.029776,13.148,7.1563,5,2,1
0.050535,0.044676,0.051309,0.045777,-0.15625,-0.28125,0.16406,0.10938,63,69,0.15172,0.11427,0.15625,0.046875,0.038413,0.027896,8.625,6.9141,5,4,1
0.054193,0.041953,0.054635,0.043004,-0.21094,-0.14844,0.22656,0.10938,77,73,0.15771,0.11516,0.0625,0.078125,0.037643,0.030841,9.2422,7.5547,3,1,1
0.053814,0.081484,0.054647,0.081864,-0.17188,-0.32031,0.21094,0.34375,74,66,0.16026,0.19266,0.10938,0.046875,0.04026,0.050112,9.3125,10.922,4,7,1
0.055201,0.07378,0.055767,0.074297,-0.21094,-0.34375,0.14063,0.41406,69,77,0.15505,0.18297,0.054688,0.078125,0.040625,0.044104,9.3203,10.578,4,4,1
0.06452,0.0692,0.065015,0.069691,-0.21875,-0.33594,0.25,0.24219,76,64,0.1949,0.16526,0.14844,0.054688,0.043949,0.039925,11.055,10.141,6,6,1
0.050864,0.035452,0.051622,0.036793,-0.17969,-0.16406,0.23438,0.125,65,67,0.1424,0.092969,0.10938,0.03125,0.035573,0.024889,8.7188,5.6719,4,3,1
0.04786,0.039156,0.048685,0.040459,-0.35156,-0.1875,0.14063,0.09375,73,71,0.12906,0.095885,0.085938,0.054688,0.029788,0.02742,7.4766,7.0547,5,3,1
0.055591,0.054798,0.056301,0.055639,-0.17969,-0.21094,0.28125,0.28906,85,64,0.15802,0.13177,0.054688,0.023438,0.03845,0.03215,9.7266,7.8828,3,5,1
0.049126,0.058357,0.049784,0.059162,-0.17969,-0.26563,0.11719,0.16406,68,59,0.1438,0.15156,0.070313,0.054688,0.035356,0.037315,8.3359,8.2891,4,6,1
0.048518,0.061538,0.049444,0.062246,-0.1875,-0.25,0.16406,0.17969,60,67,0.14365,0.16646,0.17969,0.054688,0.035692,0.040558,8.4531,9.3281,3,5,1
0.045564,0.065287,0.046307,0.065786,-0.14844,-0.4375,0.10938,0.16406,68,78,0.13375,0.16573,0.10156,0.046875,0.034321,0.038442,7.9297,9.2266,2,5,1
0.043396,0.052521,0.044148,0.053476,-0.11719,-0.26563,0.10156,0.14063,73,75,0.12823,0.13323,0.13281,0.0625,0.033847,0.033479,8.4922,8.2578,2,4,1
0.044966,0.051736,0.045786,0.052636,-0.17188,-0.22656,0.11719,0.1875,74,67,0.12901,0.14104,0.13281,0.078125,0.032542,0.033704,7.875,7.9141,2,4,1
0.047197,0.057314,0.047846,0.058376,-0.15625,-0.19531,0.13281,0.24219,75,64,0.14505,0.14,0.078125,0.0625,0.035617,0.036156,8.5391,8.5547,1,2,1
0.058344,0.062833,0.058959,0.063408,-0.27344,-0.27344,0.17188,0.21094,74,71,0.1624,0.14521,0.03125,0.0625,0.039192,0.036463,9.6641,8.5938,2,3,1
0.052524,0.06023,0.053305,0.060847,-0.1875,-0.28125,0.17969,0.23438,81,53,0.13531,0.16073,0.14844,0.0625,0.038549,0.034474,9.6797,8.0859,2,6,1
0.042093,0.066223,0.04291,0.066835,-0.11719,-0.32031,0.16406,0.17969,64,63,0.11839,0.18464,0.085938,0.046875,0.030741,0.041214,7.0625,9.7656,2,5,1
0.063978,0.068112,0.064543,0.068916,-0.28906,-0.24219,0.25,0.1875,78,70,0.18219,0.18281,0.17969,0.078125,0.044942,0.045721,11.313,10.758,9,5,1
0.056307,0.056597,0.056797,0.057371,-0.21875,-0.1875,0.15625,0.15625,78,73,0.16745,0.14651,0.14063,0.039063,0.041,0.038977,10.086,9.5391,4,3,1
0.058959,0.059623,0.059481,0.060303,-0.17969,-0.28906,0.20313,0.13281,75,78,0.19,0.16115,0.10938,0.0625,0.042344,0.040638,10.664,10,5,4,1
0.055123,0.054616,0.05576,0.055382,-0.21875,-0.24219,0.21094,0.14844,52,78,0.16208,0.14125,0.10156,0.0625,0.03989,0.036306,8.4922,8.4609,2,3,1
0.060836,0.06864,0.061217,0.069272,-0.26563,-0.20313,0.15625,0.25781,78,67,0.1899,0.18146,0.10156,0.046875,0.043567,0.04622,10.5,11.375,5,5,1
0.062299,0.065596,0.062734,0.066294,-0.22656,-0.42969,0.28125,0.1875,80,82,0.18099,0.16682,0.1875,0.054688,0.042236,0.041669,10.516,10.961,8,5,1
0.062481,0.082984,0.063006,0.083322,-0.23438,-0.375,0.22656,0.35156,69,77,0.17656,0.21391,0.17969,0.0625,0.043811,0.049669,10.203,12.727,3,6,1
0.067354,0.086214,0.067877,0.0866,-0.25,-0.38281,0.19531,0.26563,84,76,0.19792,0.23885,0.15625,0.046875,0.046839,0.055742,11.922,13.914,3,6,1
0.065373,0.078911,0.065811,0.079493,-0.24219,-0.32031,0.26563,0.30469,75,73,0.18609,0.22323,0.09375,0.0625,0.046406,0.051058,11.625,12.555,7,6,1
0.068488,0.072292,0.068747,0.072686,-0.49219,-0.48438,0.17969,0.25,74,66,0.18943,0.18953,0.0625,0.054688,0.044323,0.041264,10.875,9.7734,4,8,1
0.052883,0.047257,0.053552,0.048193,-0.16406,-0.17188,0.17969,0.15625,74,75,0.15172,0.13266,0.10938,0.054688,0.038772,0.032428,8.8672,7.5781,4,6,1
0.067594,0.062311,0.068138,0.063086,-0.36719,-0.3125,0.14063,0.27344,76,69,0.19,0.18073,0.20313,0.039063,0.049503,0.038615,11,9.7031,6,6,1
0.064701,0.046541,0.065155,0.04744,-0.28906,-0.21094,0.1875,0.14844,61,56,0.19026,0.1201,0.09375,0.054688,0.045028,0.02974,10.43,7.2344,8,3,1
0.064959,0.057453,0.065566,0.058307,-0.28125,-0.26563,0.16406,0.13281,77,70,0.19604,0.16562,0.09375,0.0625,0.044772,0.039616,11.133,9.4375,7,5,1
0.063644,0.058769,0.064215,0.059785,-0.29688,-0.25781,0.19531,0.17188,73,69,0.18911,0.17052,0.09375,0.054688,0.043646,0.037951,10.734,9.4453,6,5,1
0.071211,0.062399,0.071461,0.062973,-0.27344,-0.28906,0.26563,0.1875,74,67,0.21651,0.17625,0.11719,0.039063,0.050882,0.041674,12.086,9.8359,7,6,1
0.052526,0.051211,0.053175,0.05201,-0.16406,-0.23438,0.14844,0.13281,66,78,0.1587,0.14557,0.046875,0.046875,0.038587,0.036708,9.0781,9.1484,5,4,1
0.049939,0.05824,0.050619,0.0589,-0.25,-0.28906,0.125,0.15625,70,65,0.14563,0.15849,0.13281,0.0625,0.034094,0.036362,8.2031,8.6563,3,5,1
0.080392,0.062917,0.080758,0.063575,-0.42188,-0.41406,0.16406,0.21875,86,67,0.22693,0.17448,0.14844,0.0625,0.056642,0.039358,13.742,9.1641,10,5,1
0.064016,0.054759,0.064351,0.055672,-0.28125,-0.23438,0.34375,0.23438,77,57,0.1901,0.15229,0.10938,0.054688,0.043015,0.036322,10.656,8.5313,6,6,1
0.057422,0.060662,0.057872,0.06135,-0.25781,-0.34375,0.14063,0.14063,75,82,0.16823,0.15693,0.11719,0.070313,0.039344,0.040347,9.5469,9.9219,6,7,1
0.072006,0.076121,0.072349,0.076509,-0.25,-0.40625,0.26563,0.25781,71,69,0.20964,0.18745,0.085938,0.046875,0.050924,0.040118,11.727,9.7109,6,5,1
0.061698,0.052046,0.062513,0.05296,-0.20313,-0.17188,0.20313,0.17969,62,64,0.18396,0.1362,0.070313,0.054688,0.044237,0.036056,10.32,7.9063,2,4,1
0.053047,0.034739,0.053263,0.03587,-0.21875,-0.20313,0.125,0.070313,80,65,0.15781,0.091771,0.054688,0.039063,0.039221,0.024208,9.4922,5.4766,2,1,1
0.051625,0.03944,0.052174,0.040485,-0.24219,-0.25,0.14844,0.125,71,59,0.14276,0.10203,0.09375,0.0625,0.035494,0.024971,8.6328,5.7891,3,3,1
0.059315,0.046476,0.059815,0.047466,-0.22656,-0.16406,0.20313,0.21875,87,61,0.17906,0.12354,0.054688,0.054688,0.04309,0.029287,11.086,7.2969,6,3,1
0.049833,0.037959,0.050663,0.039172,-0.25781,-0.17969,0.19531,0.10938,71,56,0.13844,0.096771,0.10156,0.070313,0.034862,0.024688,8.5547,5.6641,4,2,1
0.049065,0.04824,0.049841,0.04925,-0.23438,-0.21094,0.13281,0.10938,67,59,0.1424,0.12526,0.085938,0.054688,0.033972,0.031576,8.3906,6.7422,2,5,1
0.044618,0.032719,0.045626,0.034582,-0.16406,-0.17188,0.125,0.078125,75,61,0.12859,0.092917,0.046875,0.039063,0.033461,0.022141,7.7344,5.0781,0,1,1
0.043538,0.036863,0.044383,0.038289,-0.25,-0.14844,0.1875,0.11719,66,70,0.12286,0.097917,0.078125,0.054688,0.028795,0.026521,7.0234,6.125,4,2,1
0.045578,0.03382,0.046823,0.035327,-0.17969,-0.15625,0.17188,0.125,74,56,0.13099,0.091667,0.13281,0.054688,0.032803,0.023116,8.1016,5.6953,4,1,1
0.035513,0.035971,0.036588,0.037233,-0.15625,-0.22656,0.09375,0.10938,77,70,0.099583,0.099115,0.125,0.039063,0.026849,0.023803,6.5391,5.6094,2,3,1
0.031346,0.029318,0.032632,0.030969,-0.085938,-0.15625,0.10156,0.10938,66,63,0.097344,0.081875,0.09375,0.039063,0.023472,0.020163,5.7109,4.8281,0,2,1
0.029306,0.030929,0.030692,0.032657,-0.11719,-0.14063,0.054688,0.13281,63,62,0.08776,0.087083,0.125,0.039063,0.021787,0.020965,5.1719,4.9375,2,2,1
0.043565,0.04439,0.044442,0.045599,-0.16406,-0.29688,0.125,0.085938,77,68,0.1125,0.10885,0.023438,0.054688,0.028988,0.026764,7.1875,6.2969,2,3,1
0.041832,0.050061,0.0426,0.050767,-0.13281,-0.21875,0.09375,0.13281,72,74,0.11536,0.1413,0.046875,0.0625,0.031221,0.036312,7.3516,8.6328,0,5,1
0.050358,0.046734,0.050983,0.047628,-0.24219,-0.17969,0.17969,0.15625,78,72,0.14016,0.13448,0.078125,0.046875,0.035046,0.033735,8.75,7.8672,3,4,1
0.054668,0.056237,0.055386,0.05699,-0.27344,-0.25781,0.17188,0.14063,73,64,0.15635,0.16839,0.09375,0.046875,0.037978,0.035717,9.6641,9.0703,3,5,1
0.05551,0.058986,0.056149,0.05959,-0.19531,-0.26563,0.20313,0.17188,70,67,0.16495,0.1576,0.11719,0.054688,0.037736,0.038748,9.2734,9.0391,3,6,1
0.053121,0.053013,0.05367,0.053833,-0.27344,-0.33594,0.16406,0.16406,69,70,0.15839,0.14125,0.09375,0.078125,0.036356,0.032817,9.0938,7.8281,3,3,1
0.046352,0.055827,0.047009,0.056736,-0.16406,-0.20313,0.125,0.17969,69,70,0.13693,0.14281,0.17188,0.039063,0.033442,0.037108,8.2969,8.9453,2,2,1
0.046329,0.062106,0.046949,0.062744,-0.17188,-0.5,0.15625,0.23438,69,57,0.13031,0.15427,0.078125,0.046875,0.03132,0.031915,8.0469,7.7109,4,5,1
0.03856,0.052828,0.039698,0.053564,-0.15625,-0.22656,0.085938,0.13281,52,73,0.12224,0.15167,0.10938,0.054688,0.027401,0.037579,6.4531,8.875,2,4,1
0.050577,0.041721,0.05117,0.042743,-0.20313,-0.16406,0.14063,0.10938,85,66,0.14688,0.11615,0.078125,0.054688,0.03754,0.027792,9.6406,6.8281,3,4,1
0.051151,0.061755,0.051744,0.062389,-0.19531,-0.24219,0.17188,0.20313,73,72,0.14714,0.17177,0.14063,0.054688,0.037639,0.043365,9.3984,10.258,5,3,1
0.063975,0.10652,0.064373,0.10672,-0.375,-0.6875,0.25,0.50781,78,67,0.18151,0.21911,0.046875,0.0625,0.040424,0.04837,10.445,11.406,8,4,1
0.063895,0.079427,0.06443,0.079879,-0.26563,-0.40625,0.16406,0.21094,78,74,0.19719,0.20734,0.10156,0.0625,0.045419,0.053233,11.258,12.773,7,5,1
0.055637,0.063998,0.056283,0.064477,-0.20313,-0.23438,0.13281,0.17969,76,65,0.15396,0.17521,0.09375,0.09375,0.041271,0.041496,10.234,9.8438,1,4,1
0.053521,0.07309,0.05395,0.073725,-0.23438,-0.39063,0.14844,0.27344,74,69,0.16,0.19135,0.1875,0.046875,0.038719,0.046857,9.5391,11.695,4,4,1
0.050296,0.061494,0.050987,0.062239,-0.14844,-0.22656,0.16406,0.16406,62,80,0.13661,0.16729,0.14844,0.070313,0.037213,0.044167,8.3594,10.531,3,4,1
0.051365,0.065056,0.052026,0.065637,-0.1875,-0.25,0.1875,0.19531,73,64,0.15786,0.16583,0.14844,0.046875,0.036217,0.045168,8.75,10.227,5,3,1
0.047325,0.059229,0.04788,0.059961,-0.21875,-0.24219,0.16406,0.13281,65,77,0.14219,0.15734,0.085938,0.054688,0.03284,0.042147,8.0234,10.32,5,2,1
0.055055,0.060413,0.055606,0.061028,-0.24219,-0.25781,0.16406,0.14844,80,80,0.15651,0.17115,0.10938,0.070313,0.03921,0.040838,9.7266,10.234,5,6,1
0.028375,0.28208,0.029729,0.2812,-0.11719,-0.78906,0.070313,0.95313,40,84,0.066771,0.68193,0.023438,0.0625,0.018654,0.18609,4.0547,45.375,1,10,1
0.034467,0.25343,0.035568,0.2526,-0.13281,-0.72656,0.19531,0.96094,53,89,0.086979,0.67052,0.023438,0.44531,0.021348,0.17439,5.2969,42.836,2,11,1
0.02975,0.23135,0.030758,0.23073,-0.11719,-0.96094,0.09375,0.74219,57,84,0.075104,0.59026,0.023438,0.39063,0.019803,0.15931,4.875,38.492,0,10,1
0.04564,0.27216,0.046263,0.27138,-0.21875,-0.92188,0.14063,0.92188,61,89,0.11193,0.7251,0.054688,0.4375,0.027437,0.18982,6.8672,42.328,2,10,1
0.090064,0.32827,0.090121,0.32722,-0.53906,-1,0.38281,0.99219,68,92,0.23234,0.84339,0.0625,0.35938,0.048583,0.22253,12.68,57.164,4,9,1
0.072625,0.31542,0.073035,0.31437,-0.35938,-1,0.35156,0.99219,61,81,0.19344,0.85781,0.046875,0.3125,0.047237,0.22529,10.766,54.43,4,10,1
0.055872,0.27564,0.056402,0.27473,-0.25,-0.82031,0.1875,0.875,68,96,0.15651,0.78156,0.11719,0.42969,0.040374,0.18924,9.2344,47.578,4,9,1
0.04536,0.2286,0.046087,0.22794,-0.21875,-0.71875,0.11719,0.82031,65,93,0.1288,0.60521,0.054688,0.16406,0.030943,0.16127,7.3828,38.711,4,10,1
0.043187,0.23264,0.044213,0.23194,-0.13281,-0.65625,0.17188,0.71875,71,84,0.1224,0.63052,0.070313,0.49219,0.032665,0.16976,7.4063,40.328,2,8,1
0.053656,0.26273,0.054265,0.262,-0.23438,-0.91406,0.14063,0.97656,62,95,0.14318,0.68833,0.078125,0.41406,0.036642,0.18027,8.8125,45.992,3,12,1
0.073616,0.26125,0.074077,0.26038,-0.375,-0.84375,0.21094,0.89844,60,94,0.19578,0.71875,0.09375,0.30469,0.045424,0.17826,9.8047,45.148,6,10,1
0.047026,0.24757,0.047808,0.24688,-0.11719,-0.83594,0.16406,0.94531,67,93,0.12542,0.63687,0.14844,0.6875,0.033037,0.17678,7.5938,41.516,2,9,1
0.048274,0.23094,0.049109,0.23027,-0.22656,-0.69531,0.125,0.78906,64,86,0.13547,0.63724,0.10156,0.33594,0.03334,0.15459,7.4922,38.469,2,13,1
0.049892,0.26347,0.050783,0.26283,-0.29688,-1,0.16406,0.99219,78,85,0.13568,0.65411,0.078125,0.22656,0.033738,0.16562,8.3594,41.969,3,10,1
0.047148,0.24157,0.047837,0.24083,-0.21094,-0.90625,0.22656,0.99219,60,96,0.13391,0.60318,0.039063,0.28125,0.030612,0.16156,7.125,39.688,3,14,1
0.043467,0.28007,0.044369,0.27925,-0.16406,-1,0.13281,0.99219,55,81,0.11833,0.66729,0.039063,0.27344,0.029076,0.17276,6.8828,45.023,4,8,1
0.042055,0.26289,0.043127,0.26202,-0.15625,-1,0.13281,0.79688,60,83,0.11234,0.65458,0.046875,0.33594,0.027917,0.17343,6.3047,40.852,3,11,1
0.064131,0.24736,0.064556,0.24671,-0.22656,-0.98438,0.23438,0.99219,56,98,0.16057,0.6001,0.03125,0.53125,0.038496,0.16316,9.3828,42.469,6,9,1
0.046177,0.22259,0.046927,0.22188,-0.1875,-0.78125,0.14844,0.875,68,89,0.1151,0.53906,0.078125,0.23438,0.030044,0.14042,6.9922,33.906,3,10,1
0.051127,0.21327,0.05172,0.21284,-0.3125,-0.82031,0.16406,0.90625,71,83,0.13635,0.54823,0.054688,0.46094,0.033104,0.1427,8.1719,34.594,4,9,1
0.036051,0.21196,0.037107,0.21149,-0.15625,-0.75,0.14063,0.58594,61,93,0.10536,0.56958,0.10938,0.39844,0.026529,0.15483,5.8672,39.305,2,12,1
0.049241,0.19293,0.049841,0.19246,-0.125,-0.50781,0.15625,0.67188,71,92,0.13625,0.55198,0.13281,0.4375,0.037483,0.13701,8.3594,35.078,0,10,1
0.041193,0.21953,0.041707,0.21916,-0.19531,-0.99219,0.10156,0.74219,72,94,0.11661,0.64609,0.10156,0.51563,0.031106,0.15682,6.8828,39.383,1,6,1
0.059835,0.23629,0.060296,0.23585,-0.34375,-0.84375,0.17969,0.72656,69,94,0.14807,0.71047,0.10938,0.45313,0.038323,0.16526,9.4609,43.672,4,12,1
0.047192,0.22797,0.048011,0.22752,-0.14844,-0.83594,0.1875,0.60156,58,97,0.1249,0.60505,0.085938,0.23438,0.032326,0.16481,7.4375,42.156,3,11,1
0.041633,0.25267,0.042461,0.25196,-0.13281,-0.78125,0.13281,0.82031,77,96,0.11906,0.66938,0.09375,0.34375,0.029972,0.17787,7.5,45.969,1,9,1
0.040317,0.27388,0.041192,0.27297,-0.14063,-0.82031,0.11719,0.9375,65,86,0.10115,0.71286,0.054688,0.35938,0.028292,0.18671,6.625,47.07,2,11,1
0.050432,0.23443,0.051218,0.23384,-0.24219,-0.96875,0.125,0.99219,64,86,0.13969,0.57464,0.078125,0.30469,0.035142,0.1537,8.0625,37.711,3,8,1
0.036356,0.20984,0.037402,0.2093,-0.16406,-0.82031,0.15625,0.61719,57,79,0.10156,0.58766,0.03125,0.17188,0.024688,0.144,5.7109,33.859,2,11,1
0.042826,0.17964,0.043489,0.17939,-0.16406,-0.52344,0.24219,0.5,59,92,0.10823,0.52599,0.039063,0.22656,0.026201,0.13302,6.1328,34.313,2,8,1
0.048118,0.21675,0.048731,0.21618,-0.19531,-0.86719,0.11719,0.65625,66,91,0.14214,0.62229,0.11719,0.35156,0.03465,0.1553,8.1016,39.414,2,11,1
0.057272,0.25348,0.057763,0.25273,-0.20313,-0.70313,0.22656,0.75781,61,93,0.15417,0.70307,0.1875,0.35156,0.039028,0.18671,8.9609,47.586,5,8,1
0.049245,0.21573,0.049939,0.21532,-0.20313,-0.85156,0.14844,0.875,64,95,0.13333,0.53651,0.10938,0.53125,0.032569,0.14472,7.5938,36.242,1,7,1
0.051179,0.26438,0.051834,0.26367,-0.17969,-0.77344,0.19531,0.96094,62,88,0.14594,0.76672,0.046875,0.5,0.033175,0.18698,8.4609,47.383,5,13,1
0.046345,0.25117,0.047061,0.25035,-0.17188,-0.98438,0.16406,0.79688,57,92,0.13036,0.69583,0.11719,0.60938,0.031999,0.18227,7.4141,45.258,1,12,1
0.051159,0.26243,0.051901,0.26157,-0.24219,-0.94531,0.15625,0.99219,60,86,0.14313,0.73328,0.078125,0.32031,0.034163,0.18185,7.7734,44.891,6,11,1
0.046292,0.24291,0.046931,0.24233,-0.17188,-0.71875,0.15625,0.96094,60,86,0.11786,0.60885,0.078125,0.30469,0.030417,0.15486,7.2422,39.25,4,11,1
0.042083,0.21522,0.042867,0.21468,-0.125,-0.63281,0.11719,0.80469,63,93,0.11635,0.58328,0.070313,0.20313,0.031431,0.15352,6.8906,38.078,0,12,1
0.062335,0.23816,0.062565,0.23742,-0.26563,-0.96875,0.28906,0.64844,71,96,0.16776,0.64839,0.0625,0.44531,0.042824,0.1679,10.109,40.633,3,10,1
0.062545,0.27496,0.062912,0.27405,-0.20313,-1,0.23438,0.99219,67,88,0.17094,0.67661,0.16406,0.21875,0.042624,0.17215,9.9063,41.234,5,10,1
0.062792,0.29926,0.063206,0.29836,-0.28125,-0.85156,0.20313,0.92188,59,93,0.16646,0.80078,0.039063,0.3125,0.042062,0.2124,9.3984,54.531,6,13,1
0.051609,0.21944,0.052229,0.21887,-0.32813,-0.54688,0.21875,0.64063,59,93,0.14026,0.62635,0.125,0.77344,0.033779,0.16754,8.1797,41.891,4,10,1
0.085436,0.25166,0.085724,0.25096,-0.40625,-0.96094,0.45313,0.79688,68,93,0.20115,0.65708,0.085938,0.33594,0.046694,0.17886,11.539,44.383,6,10,1
0.055116,0.25737,0.055584,0.2566,-0.26563,-0.89844,0.22656,0.99219,67,106,0.14885,0.63651,0.085938,0.42969,0.037003,0.17349,8.4453,45.625,2,10,1
0.055521,0.26364,0.056214,0.26285,-0.21875,-0.875,0.22656,0.64063,76,85,0.15057,0.75292,0.070313,0.46875,0.040014,0.1911,9.5234,47.398,3,13,1
0.059377,0.22379,0.0599,0.22308,-0.25781,-0.625,0.19531,0.92188,62,94,0.15125,0.63693,0.0625,0.3125,0.04054,0.16279,8.9844,40.875,5,11,1
0.069246,0.22615,0.069503,0.22555,-0.34375,-0.89063,0.27344,0.78125,67,92,0.17974,0.61031,0.054688,0.26563,0.0442,0.15528,10.703,38.5,4,11,1
0.053098,0.25609,0.053867,0.25529,-0.30469,-0.82813,0.11719,0.95313,61,93,0.1512,0.69266,0.125,0.23438,0.036362,0.17672,8.6094,43.375,5,10,1
0.050513,0.24592,0.051047,0.24523,-0.21875,-0.75,0.1875,0.99219,61,95,0.14552,0.66984,0.078125,0.20313,0.0361,0.16531,8.1172,42.953,5,13,1
